fecha,codigoIsoPais,nombrePais,codigoIsoCcaa,codigoIneCcaa,nombreCcaa,lat,long,casosConfirmados,casosHospitalizados,casosUCI,casosFallecidos,casosRecuperados,casosConfirmadosDiario,casosHospitalizadosDiario,casosUCIDiario,casosFallecidosDiario
2020-04-23,ES,España,ES-AN,1,Andalucía,37.46327438,-4.575625136,11845,5616,702,1079,3847,235,51,6,29
2020-04-23,ES,España,ES-AR,2,Aragón,41.51953555,-0.659846412,5237,2340,253,681,1680,183,36,1,25
2020-04-23,ES,España,ES-AS,3,Asturias,43.29235786,-5.993509325,2453,1705,130,223,665,34,40,2,12
2020-04-23,ES,España,ES-IB,4,Baleares,39.57518899,2.912291721,1861,1022,167,168,1047,25,17,1,4
2020-04-23,ES,España,ES-CN,5,Canarias,28.33979859,-15.67209842,2113,855,169,121,969,19,14,5,0
2020-04-23,ES,España,ES-CB,6,Cantabria,43.19751954,-4.030012132,2206,965,78,173,850,46,9,0,6
2020-04-23,ES,España,ES-CM,8,Castilla-La Mancha,39.58098963,-3.004627772,17557,8304,546,2188,4577,236,61,9,48
2020-04-23,ES,España,ES-CL,7,Castilla y León,41.75439621,-4.78188694,17402,7397,508,1582,5777,563,133,3,28
2020-04-23,ES,España,ES-CT,9,Cataluña,41.79855378,1.529053485,44892,23647,2478,4343,15477,1090,352,18,96
2020-04-23,ES,España,ES-CE,18,Ceuta,35.89340699,-5.343424039,118,9,4,4,76,0,0,0,0
2020-04-23,ES,España,ES-VC,10,Comunidad Valenciana,39.40155846,-0.5547267325,10692,4917,650,1124,5388,154,21,1,18
2020-04-23,ES,España,ES-EX,11,Extremadura,39.19149925,-6.15082693,3260,1375,113,407,1237,30,26,1,3
2020-04-23,ES,España,ES-GA,12,Galicia,42.75679663,-7.910563441,8805,2694,92,375,1676,171,20,-4,7
2020-04-23,ES,España,ES-MD,13,Madrid,40.49508296,-3.717040066,60487,7077,981,7684,33645,1288,-387,-43,107
2020-04-23,ES,España,ES-ML,19,Melilla,35.29082799,-2.950535523,106,44,3,2,55,1,0,0,0
2020-04-23,ES,España,ES-MC,14,Murcia,38.00236791,-1.485758575,1721,624,104,124,766,26,2,0,1
2020-04-23,ES,España,ES-NC,15,Navarra,42.66720115,-1.646111769,4994,1907,129,409,1445,95,13,1,8
2020-04-23,ES,España,ES-PV,16,País Vasco,43.04336306,-2.616817921,13436,6260,516,1167,8136,392,59,3,43
2020-04-23,ES,España,ES-RI,17,La Rioja,42.27487336,-2.51703984,3839,1331,82,303,1937,47,13,1,5
2020-04-22,ES,España,ES-AN,1,Andalucía,37.46327438,-4.575625136,11610,5565,696,1050,3569,163,56,4,33
2020-04-22,ES,España,ES-AR,2,Aragón,41.51953555,-0.659846412,5054,2304,252,656,1530,116,33,2,13
2020-04-22,ES,España,ES-AS,3,Asturias,43.29235786,-5.993509325,2419,1665,128,211,642,54,39,6,9
2020-04-22,ES,España,ES-IB,4,Baleares,39.57518899,2.912291721,1836,1005,166,164,1017,28,19,5,3
2020-04-22,ES,España,ES-CN,5,Canarias,28.33979859,-15.67209842,2094,841,164,121,927,9,4,0,1
2020-04-22,ES,España,ES-CB,6,Cantabria,43.19751954,-4.030012132,2160,956,78,167,718,37,8,0,2
2020-04-22,ES,España,ES-CM,8,Castilla-La Mancha,39.58098963,-3.004627772,17321,8243,537,2140,4337,276,44,3,65
2020-04-22,ES,España,ES-CL,7,Castilla y León,41.75439621,-4.78188694,16839,7264,505,1554,5614,580,90,2,33
2020-04-22,ES,España,ES-CT,9,Cataluña,41.79855378,1.529053485,43802,23295,2460,4247,15089,690,499,23,95
2020-04-22,ES,España,ES-CE,18,Ceuta,35.89340699,-5.343424039,118,9,4,4,76,7,0,0,0
2020-04-22,ES,España,ES-VC,10,Comunidad Valenciana,39.40155846,-0.5547267325,10538,4896,649,1106,5011,454,30,1,17
2020-04-22,ES,España,ES-EX,11,Extremadura,39.19149925,-6.15082693,3230,1349,112,404,1051,34,22,0,7
2020-04-22,ES,España,ES-GA,12,Galicia,42.75679663,-7.910563441,8634,2674,96,368,1625,166,22,-5,8
2020-04-22,ES,España,ES-MD,13,Madrid,40.49508296,-3.717040066,59199,7464,1024,7577,33032,1202,-466,-52,117
2020-04-22,ES,España,ES-ML,19,Melilla,35.29082799,-2.950535523,105,44,3,2,50,0,0,0,0
2020-04-22,ES,España,ES-MC,14,Murcia,38.00236791,-1.485758575,1695,622,104,123,761,14,8,0,3
2020-04-22,ES,España,ES-NC,15,Navarra,42.66720115,-1.646111769,4899,1894,128,401,1316,118,17,0,4
2020-04-22,ES,España,ES-PV,16,País Vasco,43.04336306,-2.616817921,13044,6201,513,1124,7651,234,60,6,21
2020-04-22,ES,España,ES-RI,17,La Rioja,42.27487336,-2.51703984,3792,1318,81,298,1899,29,21,0,4
2020-04-21,ES,España,ES-AN,1,Andalucía,37.46327438,-4.575625136,11447,5509,692,1017,3411,124,36,2,4
2020-04-21,ES,España,ES-AR,2,Aragón,41.51953555,-0.659846412,4938,2271,250,643,1182,52,27,2,6
2020-04-21,ES,España,ES-AS,3,Asturias,43.29235786,-5.993509325,2365,1626,122,202,616,17,27,0,2
2020-04-21,ES,España,ES-IB,4,Baleares,39.57518899,2.912291721,1808,986,161,161,1005,20,23,0,4
2020-04-21,ES,España,ES-CN,5,Canarias,28.33979859,-15.67209842,2085,837,164,120,878,18,11,1,1
2020-04-21,ES,España,ES-CB,6,Cantabria,43.19751954,-4.030012132,2123,948,78,165,646,40,14,0,7
2020-04-21,ES,España,ES-CM,8,Castilla-La Mancha,39.58098963,-3.004627772,17045,8199,534,2075,4242,249,26,3,54
2020-04-21,ES,España,ES-CL,7,Castilla y León,41.75439621,-4.78188694,16259,7174,503,1521,5429,402,94,2,28
2020-04-21,ES,España,ES-CT,9,Cataluña,41.79855378,1.529053485,43112,22796,2437,4152,14446,1436,421,28,143
2020-04-21,ES,España,ES-CE,18,Ceuta,35.89340699,-5.343424039,111,9,4,4,73,0,0,0,0
2020-04-21,ES,España,ES-VC,10,Comunidad Valenciana,39.40155846,-0.5547267325,10084,4866,648,1089,4719,66,39,2,10
2020-04-21,ES,España,ES-EX,11,Extremadura,39.19149925,-6.15082693,3196,1327,112,397,921,10,21,0,8
2020-04-21,ES,España,ES-GA,12,Galicia,42.75679663,-7.910563441,8468,2652,101,360,1588,169,43,-7,8
2020-04-21,ES,España,ES-MD,13,Madrid,40.49508296,-3.717040066,57997,7930,1076,7460,32277,1034,-261,-35,109
2020-04-21,ES,España,ES-ML,19,Melilla,35.29082799,-2.950535523,105,44,3,2,46,1,0,0,0
2020-04-21,ES,España,ES-MC,14,Murcia,38.00236791,-1.485758575,1681,614,104,120,702,35,2,1,3
2020-04-21,ES,España,ES-NC,15,Navarra,42.66720115,-1.646111769,4781,1877,128,397,1190,84,21,0,12
2020-04-21,ES,España,ES-PV,16,País Vasco,43.04336306,-2.616817921,12810,6141,507,1103,7277,182,32,6,22
2020-04-21,ES,España,ES-RI,17,La Rioja,42.27487336,-2.51703984,3763,1297,81,294,1866,29,15,2,9
2020-04-20,ES,España,ES-AN,1,Andalucía,37.46327438,-4.575625136,11323,5473,690,1013,3229,118,49,3,20
2020-04-20,ES,España,ES-AR,2,Aragón,41.51953555,-0.659846412,4886,2244,248,637,1178,55,28,2,18
2020-04-20,ES,España,ES-AS,3,Asturias,43.29235786,-5.993509325,2348,1599,122,200,599,50,28,2,4
2020-04-20,ES,España,ES-IB,4,Baleares,39.57518899,2.912291721,1788,963,161,157,1005,15,8,1,2
2020-04-20,ES,España,ES-CN,5,Canarias,28.33979859,-15.67209842,2067,826,163,119,813,20,1,1,0
2020-04-20,ES,España,ES-CB,6,Cantabria,43.19751954,-4.030012132,2083,934,78,158,626,33,10,0,5
2020-04-20,ES,España,ES-CM,8,Castilla-La Mancha,39.58098963,-3.004627772,16796,8173,531,2021,4178,171,36,13,58
2020-04-20,ES,España,ES-CL,7,Castilla y León,41.75439621,-4.78188694,15857,7080,501,1493,5366,236,99,3,35
2020-04-20,ES,España,ES-CT,9,Cataluña,41.79855378,1.529053485,41676,22375,2409,4009,13934,1076,140,14,76
2020-04-20,ES,España,ES-CE,18,Ceuta,35.89340699,-5.343424039,111,9,4,4,74,2,0,0,0
2020-04-20,ES,España,ES-VC,10,Comunidad Valenciana,39.40155846,-0.5547267325,10018,4827,646,1079,4629,81,46,3,14
2020-04-20,ES,España,ES-EX,11,Extremadura,39.19149925,-6.15082693,3186,1306,112,389,858,50,28,0,5
2020-04-20,ES,España,ES-GA,12,Galicia,42.75679663,-7.910563441,8299,2609,108,352,1548,114,19,-4,6
2020-04-20,ES,España,ES-MD,13,Madrid,40.49508296,-3.717040066,56963,8191,1111,7351,31762,2079,-100,-12,112
2020-04-20,ES,España,ES-ML,19,Melilla,35.29082799,-2.950535523,104,44,3,2,46,0,0,0,0
2020-04-20,ES,España,ES-MC,14,Murcia,38.00236791,-1.485758575,1646,612,103,117,662,2,0,1,1
2020-04-20,ES,España,ES-NC,15,Navarra,42.66720115,-1.646111769,4697,1856,128,385,1123,76,13,1,16
2020-04-20,ES,España,ES-PV,16,País Vasco,43.04336306,-2.616817921,12628,6109,501,1081,7124,59,23,2,19
2020-04-20,ES,España,ES-RI,17,La Rioja,42.27487336,-2.51703984,3734,1282,79,285,1833,29,14,0,8
2020-04-19,ES,España,ES-AN,1,Andalucía,37.46327438,-4.575625136,11205,5424,687,993,3116,185,83,10,26
2020-04-19,ES,España,ES-AR,2,Aragón,41.51953555,-0.659846412,4831,2216,246,619,1175,70,36,3,18
2020-04-19,ES,España,ES-AS,3,Asturias,43.29235786,-5.993509325,2298,1571,120,196,596,26,51,1,9
2020-04-19,ES,España,ES-IB,4,Baleares,39.57518899,2.912291721,1773,955,160,155,993,25,18,3,7
2020-04-19,ES,España,ES-CN,5,Canarias,28.33979859,-15.67209842,2047,825,162,119,789,12,3,2,4
2020-04-19,ES,España,ES-CB,6,Cantabria,43.19751954,-4.030012132,2050,924,78,153,610,60,13,0,4
2020-04-19,ES,España,ES-CM,8,Castilla-La Mancha,39.58098963,-3.004627772,16625,8137,518,1963,3963,276,44,4,50
2020-04-19,ES,España,ES-CL,7,Castilla y León,41.75439621,-4.78188694,15621,6981,498,1458,5262,328,150,3,29
2020-04-19,ES,España,ES-CT,9,Cataluña,41.79855378,1.529053485,40600,22235,2395,3933,13691,657,222,46,54
2020-04-19,ES,España,ES-CE,18,Ceuta,35.89340699,-5.343424039,109,9,4,4,59,1,0,0,0
2020-04-19,ES,España,ES-VC,10,Comunidad Valenciana,39.40155846,-0.5547267325,9937,4781,643,1065,4547,142,73,7,23
2020-04-19,ES,España,ES-EX,11,Extremadura,39.19149925,-6.15082693,3136,1278,112,384,767,55,38,0,4
2020-04-19,ES,España,ES-GA,12,Galicia,42.75679663,-7.910563441,8185,2590,112,346,0,101,36,-3,12
2020-04-19,ES,España,ES-MD,13,Madrid,40.49508296,-3.717040066,54884,8291,1123,7239,31313,1938,-306,29,107
2020-04-19,ES,España,ES-ML,19,Melilla,35.29082799,-2.950535523,104,44,3,2,44,0,0,0,0
2020-04-19,ES,España,ES-MC,14,Murcia,38.00236791,-1.485758575,1644,612,102,116,652,6,1,0,1
2020-04-19,ES,España,ES-NC,15,Navarra,42.66720115,-1.646111769,4621,1843,127,369,992,65,14,0,15
2020-04-19,ES,España,ES-PV,16,País Vasco,43.04336306,-2.616817921,12569,6086,499,1062,6972,214,56,9,42
2020-04-19,ES,España,ES-RI,17,La Rioja,42.27487336,-2.51703984,3705,1268,79,277,1816,57,19,1,5
2020-04-18,ES,España,ES-AN,1,Andalucía,37.46327438,-4.575625136,11020,5341,677,967,2948,-33,43,2,27
2020-04-18,ES,España,ES-AR,2,Aragón,41.51953555,-0.659846412,4761,2180,243,601,1121,97,29,3,39
2020-04-18,ES,España,ES-AS,3,Asturias,43.29235786,-5.993509325,2272,1520,119,187,575,42,46,1,13
2020-04-18,ES,España,ES-IB,4,Baleares,39.57518899,2.912291721,1748,937,157,148,958,80,32,5,14
2020-04-18,ES,España,ES-CN,5,Canarias,28.33979859,-15.67209842,2035,822,160,115,785,26,11,1,4
2020-04-18,ES,España,ES-CB,6,Cantabria,43.19751954,-4.030012132,1990,911,78,149,534,106,8,0,5
2020-04-18,ES,España,ES-CM,8,Castilla-La Mancha,39.58098963,-3.004627772,16349,8093,514,1913,3838,352,75,3,61
2020-04-18,ES,España,ES-CL,7,Castilla y León,41.75439621,-4.78188694,15293,6831,495,1429,5103,390,313,198,28
2020-04-18,ES,España,ES-CT,9,Cataluña,41.79855378,1.529053485,39943,22013,2349,3879,13275,1627,771,44,127
2020-04-18,ES,España,ES-CE,18,Ceuta,35.89340699,-5.343424039,108,9,4,4,53,7,0,0,0
2020-04-18,ES,España,ES-VC,10,Comunidad Valenciana,39.40155846,-0.5547267325,9795,4708,636,1042,4306,-74,103,4,43
2020-04-18,ES,España,ES-EX,11,Extremadura,39.19149925,-6.15082693,3081,1240,112,380,736,62,28,2,8
2020-04-18,ES,España,ES-GA,12,Galicia,42.75679663,-7.910563441,8084,2554,115,334,0,71,19,-2,14
2020-04-18,ES,España,ES-MD,13,Madrid,40.49508296,-3.717040066,52946,8597,1094,7132,30475,953,-544,-60,125
2020-04-18,ES,España,ES-ML,19,Melilla,35.29082799,-2.950535523,104,44,3,2,30,0,0,0,0
2020-04-18,ES,España,ES-MC,14,Murcia,38.00236791,-1.485758575,1638,611,102,115,638,13,26,3,3
2020-04-18,ES,España,ES-NC,15,Navarra,42.66720115,-1.646111769,4556,1829,127,354,954,123,48,3,16
2020-04-18,ES,España,ES-PV,16,País Vasco,43.04336306,-2.616817921,12355,6030,490,1020,6556,266,91,6,28
2020-04-18,ES,España,ES-RI,17,La Rioja,42.27487336,-2.51703984,3648,1249,78,272,1777,-450,23,2,10
2020-04-17,ES,España,ES-AN,1,Andalucía,37.46327438,-4.575625136,11053,5298,675,940,2790,246,72,4,28
2020-04-17,ES,España,ES-AR,2,Aragón,41.51953555,-0.659846412,4664,2151,240,562,1132,98,43,-51,19
2020-04-17,ES,España,ES-AS,3,Asturias,43.29235786,-5.993509325,2230,1474,118,174,545,60,42,2,6
2020-04-17,ES,España,ES-IB,4,Baleares,39.57518899,2.912291721,1668,905,152,134,938,31,33,0,3
2020-04-17,ES,España,ES-CN,5,Canarias,28.33979859,-15.67209842,2009,811,159,111,730,21,9,3,4
2020-04-17,ES,España,ES-CB,6,Cantabria,43.19751954,-4.030012132,1884,903,78,144,510,39,13,1,7
2020-04-17,ES,España,ES-CM,8,Castilla-La Mancha,39.58098963,-3.004627772,15997,8018,511,1852,3600,846,31,8,56
2020-04-17,ES,España,ES-CL,7,Castilla y León,41.75439621,-4.78188694,14903,6518,297,1401,4924,523,69,-10,29
2020-04-17,ES,España,ES-CT,9,Cataluña,41.79855378,1.529053485,38316,21242,2305,3752,12787,962,-2438,-493,-103
2020-04-17,ES,España,ES-CE,18,Ceuta,35.89340699,-5.343424039,101,9,4,4,44,1,0,0,0
2020-04-17,ES,España,ES-VC,10,Comunidad Valenciana,39.40155846,-0.5547267325,9869,4605,632,999,4024,254,81,7,27
2020-04-17,ES,España,ES-EX,11,Extremadura,39.19149925,-6.15082693,3019,1212,110,372,707,138,26,0,13
2020-04-17,ES,España,ES-GA,12,Galicia,42.75679663,-7.910563441,8013,2535,117,320,1456,140,41,-6,10
2020-04-17,ES,España,ES-MD,13,Madrid,40.49508296,-3.717040066,51993,9141,1154,7007,29436,1299,-512,-52,130
2020-04-17,ES,España,ES-ML,19,Melilla,35.29082799,-2.950535523,104,44,3,2,30,1,1,0,0
2020-04-17,ES,España,ES-MC,14,Murcia,38.00236791,-1.485758575,1625,585,99,112,545,27,10,2,1
2020-04-17,ES,España,ES-NC,15,Navarra,42.66720115,-1.646111769,4433,1781,124,338,892,85,29,0,77
2020-04-17,ES,España,ES-PV,16,País Vasco,43.04336306,-2.616817921,12089,5939,484,992,6144,299,76,6,36
2020-04-17,ES,España,ES-RI,17,La Rioja,42.27487336,-2.51703984,4098,1226,76,262,1729,182,19,1,5
2020-04-16,ES,España,ES-AN,1,Andalucía,37.46327438,-4.575625136,10807,5226,671,912,2634,212,79,6,47
2020-04-16,ES,España,ES-AR,2,Aragón,41.51953555,-0.659846412,4566,2108,291,543,1087,228,102,9,29
2020-04-16,ES,España,ES-AS,3,Asturias,43.29235786,-5.993509325,2170,1432,116,168,522,74,45,2,2
2020-04-16,ES,España,ES-IB,4,Baleares,39.57518899,2.912291721,1637,872,152,131,918,31,15,3,6
2020-04-16,ES,España,ES-CN,5,Canarias,28.33979859,-15.67209842,1988,802,156,107,673,13,21,4,3
2020-04-16,ES,España,ES-CB,6,Cantabria,43.19751954,-4.030012132,1845,890,77,137,442,22,17,1,5
2020-04-16,ES,España,ES-CM,8,Castilla-La Mancha,39.58098963,-3.004627772,15151,7987,503,1796,3378,471,91,8,41
2020-04-16,ES,España,ES-CL,7,Castilla y León,41.75439621,-4.78188694,14380,6449,307,1372,4725,683,143,1,35
2020-04-16,ES,España,ES-CT,9,Cataluña,41.79855378,1.529053485,37354,23680,2798,3855,17297,849,308,9,99
2020-04-16,ES,España,ES-CE,18,Ceuta,35.89340699,-5.343424039,100,9,4,4,41,2,0,0,0
2020-04-16,ES,España,ES-VC,10,Comunidad Valenciana,39.40155846,-0.5547267325,9615,4524,625,972,3702,191,59,37,27
2020-04-16,ES,España,ES-EX,11,Extremadura,39.19149925,-6.15082693,2881,1186,110,359,649,119,31,1,17
2020-04-16,ES,España,ES-GA,12,Galicia,42.75679663,-7.910563441,7873,2494,123,310,1383,165,23,-5,11
2020-04-16,ES,España,ES-MD,13,Madrid,40.49508296,-3.717040066,50694,9653,1206,6877,28491,1168,-463,-38,153
2020-04-16,ES,España,ES-ML,19,Melilla,35.29082799,-2.950535523,103,43,3,2,27,1,0,0,0
2020-04-16,ES,España,ES-MC,14,Murcia,38.00236791,-1.485758575,1598,575,97,111,516,78,1,0,2
2020-04-16,ES,España,ES-NC,15,Navarra,42.66720115,-1.646111769,4348,1752,124,261,845,102,21,0,9
2020-04-16,ES,España,ES-PV,16,País Vasco,43.04336306,-2.616817921,11790,5863,478,956,5813,315,113,7,54
2020-04-16,ES,España,ES-RI,17,La Rioja,42.27487336,-2.51703984,3916,1207,75,257,1654,459,25,0,11
2020-04-15,ES,España,ES-AN,1,Andalucía,37.46327438,-4.575625136,10595,5147,665,865,2224,403,93,34,29
2020-04-15,ES,España,ES-AR,2,Aragón,41.51953555,-0.659846412,4338,2006,282,514,1012,93,40,2,22
2020-04-15,ES,España,ES-AS,3,Asturias,43.29235786,-5.993509325,2096,1387,114,166,487,45,57,3,10
2020-04-15,ES,España,ES-IB,4,Baleares,39.57518899,2.912291721,1606,857,149,125,881,35,31,4,7
2020-04-15,ES,España,ES-CN,5,Canarias,28.33979859,-15.67209842,1975,781,152,104,622,17,10,5,2
2020-04-15,ES,España,ES-CB,6,Cantabria,43.19751954,-4.030012132,1823,873,76,132,363,27,20,0,12
2020-04-15,ES,España,ES-CM,8,Castilla-La Mancha,39.58098963,-3.004627772,14680,7896,495,1755,2998,351,66,9,41
2020-04-15,ES,España,ES-CL,7,Castilla y León,41.75439621,-4.78188694,13697,6306,306,1337,4521,517,131,-2,38
2020-04-15,ES,España,ES-CT,9,Cataluña,41.79855378,1.529053485,36505,23372,2789,3756,16651,1308,246,14,90
2020-04-15,ES,España,ES-CE,18,Ceuta,35.89340699,-5.343424039,98,9,4,4,30,2,0,0,0
2020-04-15,ES,España,ES-VC,10,Comunidad Valenciana,39.40155846,-0.5547267325,9424,4465,588,945,3360,211,68,7,38
2020-04-15,ES,España,ES-EX,11,Extremadura,39.19149925,-6.15082693,2762,1155,109,342,615,78,41,1,8
2020-04-15,ES,España,ES-GA,12,Galicia,42.75679663,-7.910563441,7708,2471,128,299,1298,111,68,-5,9
2020-04-15,ES,España,ES-MD,13,Madrid,40.49508296,-3.717040066,49526,10116,1244,6724,27433,1478,-637,-55,156
2020-04-15,ES,España,ES-ML,19,Melilla,35.29082799,-2.950535523,102,43,3,2,24,1,0,0,0
2020-04-15,ES,España,ES-MC,14,Murcia,38.00236791,-1.485758575,1520,574,97,109,513,33,8,1,3
2020-04-15,ES,España,ES-NC,15,Navarra,42.66720115,-1.646111769,4246,1731,124,252,808,96,26,0,3
2020-04-15,ES,España,ES-PV,16,País Vasco,43.04336306,-2.616817921,11475,5750,471,902,5428,249,71,1,43
2020-04-15,ES,España,ES-RI,17,La Rioja,42.27487336,-2.51703984,3457,1182,75,246,1585,37,30,1,12
2020-04-14,ES,España,ES-AN,1,Andalucía,37.46327438,-4.575625136,10192,5054,631,836,2032,5,61,10,21
2020-04-14,ES,España,ES-AR,2,Aragón,41.51953555,-0.659846412,4245,1966,280,492,963,58,28,6,28
2020-04-14,ES,España,ES-AS,3,Asturias,43.29235786,-5.993509325,2051,1330,111,156,458,93,65,1,7
2020-04-14,ES,España,ES-IB,4,Baleares,39.57518899,2.912291721,1571,826,145,118,871,21,15,2,1
2020-04-14,ES,España,ES-CN,5,Canarias,28.33979859,-15.67209842,1958,771,147,102,589,14,8,2,6
2020-04-14,ES,España,ES-CB,6,Cantabria,43.19751954,-4.030012132,1796,853,76,120,323,19,26,1,3
2020-04-14,ES,España,ES-CM,8,Castilla-La Mancha,39.58098963,-3.004627772,14329,7830,486,1714,2943,275,48,11,88
2020-04-14,ES,España,ES-CL,7,Castilla y León,41.75439621,-4.78188694,13180,6175,308,1299,4266,552,98,-4,36
2020-04-14,ES,España,ES-CT,9,Cataluña,41.79855378,1.529053485,35197,23126,2775,3666,15967,471,346,62,128
2020-04-14,ES,España,ES-CE,18,Ceuta,35.89340699,-5.343424039,96,9,4,4,22,1,0,0,0
2020-04-14,ES,España,ES-VC,10,Comunidad Valenciana,39.40155846,-0.5547267325,9213,4397,581,907,3069,153,128,5,31
2020-04-14,ES,España,ES-EX,11,Extremadura,39.19149925,-6.15082693,2684,1114,108,334,578,26,18,0,13
2020-04-14,ES,España,ES-GA,12,Galicia,42.75679663,-7.910563441,7597,2403,133,290,1240,103,59,-3,6
2020-04-14,ES,España,ES-MD,13,Madrid,40.49508296,-3.717040066,48048,10753,1299,6568,26247,902,-480,-28,145
2020-04-14,ES,España,ES-ML,19,Melilla,35.29082799,-2.950535523,101,43,3,2,18,0,0,0,0
2020-04-14,ES,España,ES-MC,14,Murcia,38.00236791,-1.485758575,1487,566,96,106,476,24,23,2,5
2020-04-14,ES,España,ES-NC,15,Navarra,42.66720115,-1.646111769,4150,1705,124,249,730,58,12,0,10
2020-04-14,ES,España,ES-PV,16,País Vasco,43.04336306,-2.616817921,11226,5679,470,859,5193,208,57,6,28
2020-04-14,ES,España,ES-RI,17,La Rioja,42.27487336,-2.51703984,3420,1152,74,234,1519,62,11,1,11
2020-04-13,ES,España,ES-AN,1,Andalucía,37.46327438,-4.575625136,10187,4993,621,815,1967,181,43,2,16
2020-04-13,ES,España,ES-AR,2,Aragón,41.51953555,-0.659846412,4187,1938,274,464,946,117,37,2,14
2020-04-13,ES,España,ES-AS,3,Asturias,43.29235786,-5.993509325,1958,1265,110,149,434,66,57,4,9
2020-04-13,ES,España,ES-IB,4,Baleares,39.57518899,2.912291721,1550,811,143,117,862,16,6,1,5
2020-04-13,ES,España,ES-CN,5,Canarias,28.33979859,-15.67209842,1944,763,145,96,458,26,5,1,1
2020-04-13,ES,España,ES-CB,6,Cantabria,43.19751954,-4.030012132,1777,827,75,117,317,25,22,0,7
2020-04-13,ES,España,ES-CM,8,Castilla-La Mancha,39.58098963,-3.004627772,14054,7782,475,1626,2532,356,944,159,83
2020-04-13,ES,España,ES-CL,7,Castilla y León,41.75439621,-4.78188694,12628,6077,312,1263,4154,510,120,-11,42
